athlete_key,geography_key,time_key,events_entered,sports_entered
652,-1,2017,1,1
652,-1,2018,1,1
652,-1,2019,1,1
652,225,2022,1,1
652,225,2023,1,1
652,225,2024,1,1
653,-1,2015,3,1
653,-1,2016,3,1
653,-1,2017,3,1
653,-1,2018,3,1
653,-1,2019,3,1
653,225,2022,3,1
653,225,2023,3,1
653,225,2024,3,1
653,225,2025,3,1
654,225,2022,1,1
654,225,2023,1,1
654,225,2024,1,1
654,225,2025,1,1
655,225,2025,3,1
656,-1,2015,3,1
656,-1,2016,3,1
656,-1,2017,3,1
656,-1,2018,3,1
656,-1,2019,3,1
656,225,2022,3,1
656,225,2023,3,1
656,225,2024,3,1
656,225,2025,3,1
660,-1,2019,1,1
660,225,2023,1,1
660,225,2024,1,1
661,-1,2019,1,1
663,-1,2019,3,1
663,225,2022,3,1
663,225,2024,2,1
663,225,2025,2,1
664,-1,2019,3,1
664,225,2022,3,1
664,225,2023,3,1
664,225,2024,3,1
664,225,2025,3,1
668,225,2022,3,1
668,225,2023,3,1
668,225,2024,3,1
668,225,2025,3,1
669,-1,2015,1,1
669,225,2022,3,1
669,225,2023,3,1
669,225,2024,3,1
669,225,2025,3,1
673,-1,2015,3,1
673,225,2024,3,1
673,225,2025,3,1
674,225,2023,1,1
674,225,2024,1,1
674,225,2025,1,1
676,-1,2019,1,1
676,225,2024,1,1
677,224,2017,2,1
677,225,2024,1,1
680,225,2022,3,1
680,225,2023,3,1
680,225,2024,3,1
680,225,2025,3,1
682,225,2022,1,1
682,225,2023,1,1
683,225,2023,3,1
687,-1,2019,3,1
687,225,2022,3,1
687,225,2024,1,1
687,225,2025,1,1
689,225,2022,3,1
689,225,2023,3,1
689,225,2024,3,1
689,225,2025,3,1
690,-1,2019,3,1
690,225,2022,3,1
690,225,2023,3,1
690,225,2024,3,1
690,225,2025,3,1
692,225,2022,3,1
692,225,2023,3,1
692,225,2024,3,1
692,225,2025,3,1
694,225,2023,3,1
694,225,2024,3,1
694,225,2025,3,1
695,225,2025,1,1
696,225,2022,3,1
696,225,2023,3,1
698,-1,2015,1,1
698,-1,2016,1,1
698,-1,2017,1,1
698,-1,2018,1,1
698,-1,2019,1,1
698,225,2024,1,1
698,225,2025,1,1
699,-1,2015,3,1
699,-1,2016,1,1
699,-1,2017,1,1
699,-1,2018,1,1
699,-1,2019,1,1
699,225,2022,1,1
699,225,2023,1,1
699,225,2024,1,1
700,-1,2019,1,1
700,225,2022,2,1
700,225,2023,1,1
700,225,2024,1,1
702,-1,2015,1,1
702,-1,2017,1,1
702,-1,2019,1,1
702,225,2023,1,1
702,225,2024,1,1
703,225,2023,1,1
705,125,2015,2,1
705,125,2016,2,1
705,125,2017,2,1
705,125,2018,2,1
706,125,2016,3,1
706,125,2017,3,1
706,125,2018,2,1
706,125,2019,2,1
706,125,2022,3,1
706,125,2023,3,1
706,125,2024,3,1
706,125,2025,3,1
710,125,2018,1,1
710,125,2019,1,1
710,125,2022,2,1
710,125,2023,1,1
710,125,2024,1,1
711,125,2015,1,1
711,125,2016,1,1
711,125,2017,1,1
711,125,2018,1,1
711,125,2019,1,1
711,125,2022,3,1
711,125,2023,1,1
711,125,2024,3,1
711,125,2025,3,1
712,125,2015,1,1
712,125,2016,1,1
712,125,2017,1,1
712,125,2018,1,1
712,125,2019,1,1
712,125,2022,1,1
712,125,2023,1,1
712,125,2024,1,1
712,125,2025,1,1
713,125,2025,3,1
714,125,2015,3,1
714,125,2016,3,1
714,125,2017,3,1
714,125,2018,3,1
714,125,2019,3,1
714,125,2022,3,1
714,125,2023,1,1
714,125,2024,1,1
715,166,2024,1,1
718,166,2024,1,1
725,81,2016,1,1
725,81,2017,1,1
725,81,2018,1,1
725,81,2019,1,1
725,81,2022,1,1
725,81,2025,1,1
727,81,2015,1,1
727,81,2016,1,1
727,81,2017,3,1
727,81,2018,2,1
727,81,2019,2,1
727,81,2022,2,1
727,81,2023,2,1
727,81,2024,2,1
727,81,2025,2,1
730,81,2022,2,1
730,81,2023,2,1
730,81,2024,2,1
732,81,2017,1,1
732,81,2018,1,1
732,81,2019,1,1
732,81,2022,1,1
732,81,2023,1,1
732,81,2024,1,1
732,81,2025,1,1
733,81,2015,1,1
733,81,2016,1,1
733,81,2017,1,1
733,81,2018,2,1
733,81,2019,2,1
733,81,2022,2,1
733,81,2023,2,1
733,81,2025,2,1
735,81,2019,2,1
735,81,2022,2,1
735,81,2023,2,1
735,81,2024,2,1
740,384,2022,1,1
740,384,2023,1,1
740,384,2024,1,1
740,384,2025,1,1
742,384,2022,1,1
742,384,2023,1,1
742,384,2024,1,1
742,384,2025,1,1
744,419,2024,1,1
744,419,2025,1,1
745,350,2015,1,1
745,350,2017,1,1
745,350,2018,1,1
745,350,2019,1,1
745,350,2022,1,1
745,384,2023,1,1
745,384,2024,1,1
745,384,2025,1,1
746,187,2023,1,1
746,187,2024,1,1
746,187,2025,1,1
748,187,2022,3,1
748,187,2023,1,1
749,187,2022,1,1
749,187,2023,1,1
749,187,2025,1,1
752,187,2023,1,1
752,187,2025,1,1
755,187,2025,1,1
756,187,2024,1,1
756,187,2025,1,1
758,187,2023,1,1
758,187,2024,1,1
758,187,2025,1,1
760,187,2024,1,1
760,187,2025,1,1
761,187,2022,1,1
761,187,2023,1,1
761,187,2024,1,1
762,71,2022,2,1
762,71,2023,3,1
763,71,2015,1,1
763,71,2016,1,1
763,71,2017,1,1
763,71,2023,1,1
763,71,2024,1,1
763,71,2025,1,1
764,71,2022,1,1
764,71,2023,1,1
764,71,2024,1,1
765,71,2017,1,1
765,71,2018,1,1
765,71,2019,1,1
765,71,2022,1,1
765,71,2023,1,1
765,71,2024,1,1
765,71,2025,7,1
766,71,2015,3,1
766,71,2017,1,1
767,71,2025,7,1
770,71,2016,1,1
770,71,2017,1,1
770,71,2018,1,1
770,71,2019,1,1
770,71,2022,1,1
770,71,2023,1,1
770,71,2024,1,1
770,71,2025,7,1
772,71,2019,1,1
772,71,2022,1,1
772,71,2023,1,1
772,71,2025,7,1
773,71,2024,1,1
773,71,2025,7,1
777,71,2024,3,1
777,71,2025,3,1
778,71,2022,3,1
778,71,2023,3,1
778,71,2024,3,1
778,71,2025,3,1
779,71,2022,3,1
779,71,2023,3,1
779,71,2024,3,1
779,71,2025,3,1
780,71,2019,1,1
780,71,2022,1,1
780,71,2023,1,1
780,71,2024,1,1
780,71,2025,3,1
782,71,2025,3,1
790,71,2015,1,1
790,71,2016,2,1
790,71,2017,3,1
790,71,2018,2,1
790,71,2019,2,1
790,71,2022,1,1
790,71,2023,3,1
790,71,2024,3,1
790,71,2025,3,1
793,71,2022,3,1
793,71,2023,3,1
793,71,2024,3,1
793,71,2025,3,1
795,71,2022,3,1
795,71,2023,3,1
795,71,2024,3,1
795,71,2025,1,1
797,319,2015,3,1
797,319,2016,3,1
797,319,2017,3,1
797,319,2018,3,1
797,319,2019,3,1
797,319,2022,3,1
797,319,2023,3,1
797,319,2024,3,1
797,319,2025,3,1
798,319,2015,3,1
798,319,2016,3,1
798,319,2017,3,1
798,319,2018,3,1
798,319,2019,3,1
798,319,2022,3,1
798,319,2023,3,1
798,319,2024,3,1
798,319,2025,3,1
799,319,2015,3,1
799,319,2016,3,1
799,319,2017,3,1
799,319,2018,3,1
799,319,2019,3,1
799,319,2022,3,1
799,319,2023,3,1
799,319,2024,3,1
799,319,2025,3,1
800,319,2023,1,1
800,319,2024,2,1
800,319,2025,2,1
801,319,2015,3,1
801,319,2016,3,1
801,319,2017,3,1
801,319,2018,3,1
801,319,2019,3,1
801,319,2022,3,1
801,319,2023,3,1
801,319,2024,3,1
801,319,2025,3,1
802,319,2019,3,1
802,319,2022,3,1
802,319,2023,3,1
802,319,2024,3,1
802,319,2025,3,1
804,319,2015,3,1
804,319,2016,3,1
804,319,2017,3,1
804,319,2018,3,1
804,319,2019,3,1
804,319,2022,3,1
804,319,2023,3,1
804,319,2024,3,1
804,319,2025,3,1
805,319,2015,3,1
805,319,2016,3,1
805,319,2017,3,1
805,319,2018,3,1
805,319,2019,3,1
805,319,2022,3,1
805,319,2023,3,1
805,319,2024,3,1
805,319,2025,3,1
807,303,2015,3,1
807,303,2016,3,1
807,303,2017,3,1
807,319,2018,3,1
807,319,2019,3,1
807,319,2022,3,1
807,319,2023,3,1
807,319,2024,3,1
807,319,2025,3,1
808,319,2025,2,1
809,319,2015,3,1
809,319,2016,3,1
809,319,2017,3,1
809,319,2018,3,1
809,319,2019,3,1
809,319,2022,3,1
809,319,2023,3,1
809,319,2024,3,1
810,-1,2015,3,1
810,319,2016,3,1
810,319,2017,3,1
810,319,2018,3,1
810,319,2019,3,1
810,319,2022,3,1
810,319,2023,3,1
810,319,2024,3,1
810,319,2025,3,1
811,319,2015,3,1
811,319,2016,3,1
811,319,2017,3,1
811,319,2018,3,1
811,319,2019,3,1
811,319,2022,3,1
811,319,2023,3,1
811,319,2024,3,1
811,319,2025,3,1
812,-1,2015,3,1
812,319,2016,3,1
812,319,2017,3,1
812,319,2018,3,1
812,319,2019,3,1
812,319,2022,3,1
812,319,2023,3,1
812,319,2024,3,1
812,319,2025,3,1
814,233,2016,1,1
814,233,2017,1,1
814,233,2018,1,1
814,233,2019,1,1
814,272,2023,1,1
814,272,2024,1,1
814,272,2025,1,1
816,411,2023,1,1
820,272,2023,1,1
821,272,2015,1,1
821,272,2016,1,1
821,272,2018,1,1
821,272,2019,1,1
821,272,2022,1,1
821,272,2023,1,1
821,272,2024,1,1
821,272,2025,1,1
821,276,2017,4,1
822,272,2017,1,1
822,272,2019,1,1
822,272,2022,1,1
822,272,2023,1,1
822,276,2015,3,1
822,276,2016,3,1
824,272,2015,5,1
824,272,2017,1,1
824,272,2018,1,1
824,272,2023,1,1
824,272,2024,1,1
824,272,2025,1,1
824,363,2016,1,1
826,-1,2017,1,1
826,-1,2018,1,1
826,-1,2019,1,1
830,272,2019,1,1
830,272,2022,1,1
830,272,2023,1,1
831,272,2023,1,1
833,272,2015,1,1
833,272,2016,1,1
833,272,2017,1,1
833,272,2018,1,1
833,272,2019,1,1
833,272,2022,1,1
833,272,2023,1,1
837,272,2024,1,1
837,272,2025,1,1
839,272,2022,1,1
841,251,2016,1,1
841,251,2019,1,1
841,251,2022,1,1
841,272,2015,1,1
841,272,2017,1,1
841,272,2018,1,1
841,272,2023,1,1
841,272,2024,1,1
841,272,2025,1,1
842,272,2015,1,1
842,272,2016,1,1
842,272,2018,1,1
842,272,2019,1,1
842,272,2023,1,1
842,272,2025,1,1
843,233,2016,1,1
843,271,2023,3,1
843,272,2024,1,1
843,272,2025,1,1
844,272,2024,1,1
844,272,2025,1,1
844,343,2015,2,1
844,343,2016,2,1
844,343,2017,2,1
844,343,2018,2,1
844,343,2019,2,1
845,272,2016,1,1
845,272,2017,1,1
845,272,2019,1,1
845,272,2023,1,1
845,272,2024,1,1
845,272,2025,1,1
846,272,2025,1,1
848,272,2017,1,1
849,272,2023,1,1
849,272,2024,1,1
850,272,2017,1,1
851,272,2022,1,1
851,272,2023,1,1
851,276,2017,3,1
851,276,2018,3,1
852,272,2023,1,1
852,272,2025,1,1
852,276,2015,3,1
852,276,2016,3,1
852,276,2017,4,1
855,272,2019,1,1
855,272,2023,1,1
855,272,2024,1,1
855,272,2025,1,1
860,272,2015,1,1
860,272,2017,1,1
860,272,2018,1,1
860,272,2019,1,1
860,272,2022,1,1
860,272,2023,1,1
860,272,2024,1,1
860,272,2025,1,1
861,251,2023,1,1
861,272,2015,1,1
861,272,2017,1,1
861,272,2019,1,1
861,272,2024,1,1
861,272,2025,1,1
862,272,2016,1,1
862,272,2017,1,1
862,272,2019,1,1
862,272,2022,1,1
862,272,2023,1,1
862,272,2024,1,1
862,272,2025,1,1
862,276,2015,3,1
863,272,2018,1,1
864,272,2019,1,1
867,272,2015,5,1
871,272,2015,1,1
871,272,2016,1,1
871,272,2017,1,1
873,272,2017,1,1
873,272,2019,1,1
873,272,2023,1,1
873,272,2025,1,1
873,363,2015,2,1
873,363,2016,1,1
875,229,2019,3,1
875,229,2022,3,1
875,229,2023,3,1
875,229,2024,3,1
876,229,2022,3,1
876,229,2023,3,1
876,229,2024,3,1
876,229,2025,3,1
877,229,2022,3,1
877,229,2023,3,1
878,229,2015,3,1
878,229,2016,3,1
878,229,2017,3,1
878,229,2018,3,1
878,229,2019,3,1
878,229,2022,3,1
878,229,2023,3,1
878,229,2024,3,1
878,229,2025,3,1
880,229,2022,3,1
880,229,2023,3,1
880,229,2024,3,1
880,229,2025,3,1
881,229,2015,3,1
881,229,2016,3,1
881,229,2017,4,1
881,229,2018,3,1
881,229,2019,3,1
881,229,2022,3,1
881,229,2023,3,1
881,229,2024,3,1
881,229,2025,3,1
882,229,2015,3,1
882,229,2016,3,1
882,229,2017,3,1
882,229,2018,3,1
882,229,2019,3,1
882,229,2022,3,1
882,229,2023,3,1
882,229,2024,3,1
882,229,2025,3,1
884,229,2015,3,1
884,229,2016,3,1
884,229,2017,4,1
884,229,2018,3,1
884,229,2019,3,1
884,229,2022,3,1
884,229,2023,3,1
884,229,2024,3,1
884,229,2025,3,1
892,-1,2015,3,1
892,-1,2016,3,1
892,-1,2017,3,1
892,-1,2018,3,1
892,50,2019,3,1
892,50,2022,3,1
892,50,2023,3,1
892,50,2024,3,1
893,50,2025,3,1
895,50,2022,1,1
895,50,2023,1,1
895,50,2024,1,1
895,50,2025,1,1
897,-1,2015,3,1
897,-1,2016,1,1
897,-1,2017,1,1
897,50,2019,1,1
897,50,2023,1,1
897,50,2024,1,1
898,50,2025,1,1
899,50,2024,3,1
899,50,2025,3,1
903,-1,2015,3,1
903,-1,2016,3,1
903,-1,2017,3,1
903,-1,2018,3,1
903,50,2019,3,1
903,50,2022,3,1
903,50,2023,3,1
903,50,2024,3,1
903,50,2025,3,1
905,-1,2015,2,1
905,-1,2016,1,1
905,-1,2017,1,1
905,-1,2018,1,1
905,50,2019,1,1
905,50,2023,1,1
905,50,2025,1,1
906,50,2025,1,1
908,50,2023,3,1
908,50,2024,3,1
910,-1,2015,2,1
910,-1,2016,1,1
910,-1,2017,1,1
910,-1,2018,1,1
910,50,2019,1,1
910,50,2024,1,1
910,50,2025,1,1
912,-1,2015,1,1
912,-1,2016,1,1
912,-1,2017,1,1
912,-1,2018,1,1
912,50,2019,1,1
912,50,2022,1,1
912,50,2023,1,1
912,50,2025,1,1
915,-1,2015,3,1
915,-1,2016,3,1
915,-1,2017,3,1
915,-1,2018,3,1
915,50,2019,3,1
915,50,2022,3,1
915,50,2023,3,1
915,50,2024,3,1
915,50,2025,3,1
916,-1,2015,3,1
916,-1,2016,3,1
916,-1,2017,3,1
916,-1,2018,3,1
916,50,2019,3,1
916,50,2022,1,1
916,50,2023,3,1
916,50,2024,3,1
918,50,2025,3,1
919,-1,2015,1,1
919,-1,2016,1,1
919,-1,2017,1,1
919,-1,2018,1,1
919,50,2019,1,1
919,50,2022,3,1
919,50,2023,1,1
919,50,2024,1,1
919,50,2025,1,1
920,-1,2015,2,1
920,-1,2016,3,1
920,-1,2017,3,1
920,-1,2018,3,1
920,50,2019,3,1
920,50,2022,3,1
920,50,2023,3,1
920,50,2024,3,1
920,50,2025,3,1
921,-1,2015,1,1
921,-1,2016,1,1
921,-1,2017,1,1
921,-1,2018,1,1
921,50,2019,1,1
921,50,2022,1,1
921,50,2023,1,1
921,50,2024,1,1
923,-1,2015,1,1
923,-1,2016,1,1
923,-1,2017,1,1
923,-1,2018,1,1
923,50,2019,1,1
923,50,2022,1,1
923,50,2023,1,1
924,50,2022,1,1
924,50,2025,1,1
925,-1,2015,3,1
925,-1,2016,3,1
925,-1,2018,1,1
925,50,2019,1,1
925,50,2022,1,1
925,50,2024,1,1
926,50,2023,1,1
926,50,2025,1,1
928,-1,2015,3,1
928,-1,2016,3,1
928,-1,2017,3,1
928,-1,2018,3,1
928,50,2019,3,1
929,-1,2015,1,1
929,-1,2016,1,1
929,-1,2017,1,1
929,-1,2018,1,1
929,50,2019,1,1
929,50,2022,1,1
929,50,2023,1,1
929,50,2024,1,1
929,50,2025,1,1
930,50,2022,1,1
930,50,2023,1,1
930,50,2024,1,1
930,50,2025,1,1
931,-1,2015,1,1
931,-1,2016,1,1
931,-1,2017,1,1
931,-1,2018,1,1
931,50,2019,1,1
931,50,2022,1,1
931,50,2023,1,1
931,50,2025,1,1
932,-1,2015,2,1
932,-1,2016,1,1
932,-1,2017,1,1
932,-1,2018,1,1
935,50,2025,3,1
936,50,2022,3,1
936,50,2023,3,1
936,50,2024,3,1
936,50,2025,3,1
937,-1,2015,3,1
937,-1,2016,1,1
937,-1,2017,1,1
937,-1,2018,1,1
937,50,2019,1,1
937,50,2023,1,1
937,50,2024,1,1
938,-1,2015,1,1
938,-1,2016,1,1
938,-1,2017,1,1
938,-1,2018,1,1
938,50,2019,1,1
938,50,2022,1,1
938,50,2024,1,1
939,50,2019,1,1
939,50,2022,3,1
939,50,2023,3,1
939,50,2024,3,1
939,50,2025,3,1
940,-1,2015,1,1
940,-1,2016,1,1
940,-1,2017,1,1
940,-1,2018,1,1
940,50,2019,1,1
940,50,2023,3,1
940,50,2024,1,1
941,-1,2015,1,1
941,-1,2016,1,1
941,-1,2017,1,1
941,-1,2018,1,1
941,50,2019,1,1
941,50,2023,3,1
941,50,2024,1,1
941,50,2025,1,1
942,50,2022,3,1
942,50,2023,3,1
942,50,2024,3,1
943,-1,2015,1,1
943,-1,2016,1,1
943,-1,2017,1,1
943,-1,2018,1,1
943,50,2019,1,1
943,50,2022,1,1
943,50,2023,1,1
943,50,2025,1,1
944,-1,2015,1,1
944,-1,2016,1,1
944,-1,2017,1,1
944,-1,2018,1,1
944,50,2019,1,1
944,50,2022,1,1
944,50,2023,1,1
944,50,2024,1,1
944,50,2025,1,1
945,-1,2015,1,1
945,-1,2016,1,1
945,-1,2017,1,1
945,-1,2018,1,1
945,50,2019,1,1
945,50,2022,1,1
945,50,2023,1,1
945,50,2024,1,1
947,-1,2017,1,1
947,-1,2018,1,1
947,50,2019,1,1
947,50,2022,1,1
947,50,2024,1,1
948,-1,2015,1,1
948,-1,2016,1,1
948,-1,2017,1,1
948,-1,2018,1,1
948,50,2019,1,1
948,50,2022,1,1
948,50,2023,1,1
948,50,2024,1,1
949,50,2023,3,1
949,50,2024,3,1
950,-1,2015,3,1
950,-1,2016,3,1
950,-1,2017,3,1
950,-1,2018,3,1
950,50,2019,3,1
950,50,2022,3,1
950,50,2023,3,1
950,50,2024,3,1
950,50,2025,3,1
952,-1,2015,1,1
952,-1,2016,1,1
952,-1,2017,1,1
952,-1,2018,1,1
952,50,2019,1,1
953,-1,2015,3,1
953,-1,2016,3,1
953,-1,2017,3,1
953,-1,2018,3,1
953,50,2019,3,1
953,50,2022,1,1
953,50,2024,1,1
954,-1,2015,3,1
954,-1,2016,3,1
954,-1,2017,3,1
954,-1,2018,3,1
954,50,2019,3,1
954,50,2022,1,1
954,50,2023,3,1
954,50,2024,3,1
955,50,2022,1,1
955,50,2023,3,1
955,50,2024,3,1
955,50,2025,3,1
956,50,2025,3,1
957,-1,2015,1,1
957,-1,2016,1,1
957,-1,2017,1,1
957,-1,2018,1,1
957,50,2019,1,1
957,50,2022,1,1
957,50,2023,1,1
957,50,2024,1,1
957,50,2025,1,1
960,314,2023,1,1
960,314,2024,1,1
961,314,2024,1,1
963,314,2024,1,1
971,418,2024,1,1
971,418,2025,1,1
972,418,2025,1,1
977,233,2017,2,1
977,233,2018,1,1
977,233,2019,1,1
977,418,2024,1,1
977,418,2025,1,1
979,233,2017,1,1
979,233,2018,1,1
979,233,2019,1,1
979,233,2022,1,1
979,233,2023,1,1
979,418,2024,1,1
979,418,2025,1,1
981,418,2024,1,1
981,418,2025,1,1
983,398,2019,1,1
983,398,2022,1,1
983,398,2023,1,1
983,398,2024,1,1
983,398,2025,1,1
984,233,2015,3,1
984,233,2016,3,1
984,398,2019,1,1
984,398,2022,1,1
984,398,2023,1,1
984,398,2024,1,1
984,398,2025,1,1
985,233,2019,1,1
985,398,2022,1,1
985,398,2023,1,1
985,398,2024,1,1
985,398,2025,1,1
986,233,2015,2,1
986,233,2016,2,1
986,233,2017,2,1
986,233,2018,1,1
986,365,2019,1,1
987,233,2015,4,1
987,233,2016,1,1
987,233,2017,1,1
987,233,2018,1,1
987,398,2019,1,1
987,398,2022,1,1
987,398,2023,1,1
987,398,2025,1,1
989,398,2019,1,1
989,398,2022,1,1
989,398,2023,1,1
989,398,2024,1,1
989,398,2025,1,1
990,233,2019,1,1
990,233,2022,1,1
990,398,2023,1,1
990,398,2024,1,1
990,398,2025,1,1
991,398,2024,1,1
991,398,2025,1,1
992,-1,2019,1,1
992,233,2015,3,1
992,233,2016,1,1
992,233,2018,1,1
992,398,2022,1,1
992,398,2023,1,1
992,398,2024,1,1
992,398,2025,1,1
995,398,2019,1,1
996,233,2015,1,1
996,233,2016,1,1
996,233,2017,1,1
996,233,2018,1,1
996,233,2019,1,1
996,398,2022,1,1
996,398,2023,1,1
996,398,2024,1,1
996,398,2025,1,1
999,2,2017,1,1
1000,2,2017,1,1
1001,-1,2015,1,1
1001,-1,2016,1,1
1001,2,2017,1,1
1002,-1,2015,1,1
1002,-1,2016,1,1
1002,2,2017,1,1
1004,238,2015,2,1
1004,238,2016,1,1
1004,238,2017,2,1
1004,238,2018,3,1
1004,238,2019,2,1
1004,238,2022,2,1
1004,238,2023,2,1
1004,238,2024,2,1
1005,428,2025,1,1
1007,428,2025,1,1
1009,428,2025,1,1
1012,428,2025,1,1
1013,428,2025,1,1
1014,428,2025,1,1
1015,376,2019,1,1
1015,376,2022,1,1
1015,376,2023,1,1
1015,376,2024,1,1
1018,376,2019,1,1
1018,428,2025,1,1
1021,428,2025,1,1
1027,428,2025,1,1
1028,312,2015,1,1
1028,312,2016,1,1
1028,312,2017,1,1
1028,312,2018,1,1
1028,312,2019,1,1
1028,312,2022,1,1
1028,312,2023,1,1
1030,312,2024,1,1
1030,312,2025,1,1
1030,370,2022,1,1
1030,370,2023,1,1
1031,312,2015,1,1
1033,312,2015,1,1
1033,312,2016,1,1
1033,312,2017,1,1
1033,312,2018,1,1
1033,312,2019,1,1
1033,312,2022,1,1
1033,312,2023,1,1
1033,312,2024,1,1
1033,312,2025,1,1
1034,-1,2015,1,1
1034,312,2022,1,1
1034,312,2023,1,1
1034,312,2024,1,1
1034,312,2025,1,1
1034,363,2016,1,1
1034,363,2017,2,1
1035,306,2019,1,1
1035,312,2022,1,1
1035,312,2023,1,1
1039,312,2015,1,1
1039,312,2016,1,1
1039,312,2017,1,1
1039,312,2018,1,1
1039,312,2019,1,1
1039,312,2022,1,1
1039,312,2023,1,1
1039,312,2024,1,1
1039,312,2025,1,1
1040,312,2015,1,1
1040,312,2016,1,1
1040,312,2017,1,1
1040,312,2018,1,1
1040,312,2019,1,1
1040,312,2022,1,1
1040,312,2023,1,1
1040,312,2024,1,1
1040,312,2025,1,1
1041,312,2024,1,1
1041,312,2025,1,1
1046,-1,2016,1,1
1046,-1,2017,1,1
1046,-1,2018,1,1
1046,-1,2019,1,1
1046,295,2022,1,1
1046,312,2024,1,1
1046,312,2025,1,1
1048,312,2015,1,1
1048,312,2016,1,1
1048,312,2017,1,1
1048,312,2018,1,1
1048,312,2019,1,1
1048,312,2022,1,1
1048,312,2023,1,1
1048,312,2024,1,1
1048,312,2025,1,1
1050,381,2023,1,1
1050,381,2025,1,1
1053,381,2019,1,1
1053,381,2023,1,1
1053,381,2025,1,1
1055,381,2017,1,1
1055,381,2019,1,1
1055,381,2023,1,1
1055,381,2025,1,1
1057,273,2015,3,1
1057,273,2016,3,1
1057,273,2017,3,1
1057,273,2018,3,1
1057,381,2023,1,1
1057,381,2025,1,1
1058,364,2015,1,1
1058,364,2016,1,1
1058,381,2017,1,1
1058,381,2019,1,1
1058,381,2023,1,1
1058,381,2025,1,1
1059,273,2024,3,1
1059,381,2019,1,1
1059,381,2023,1,1
1059,381,2025,1,1
1060,381,2025,1,1
1062,381,2025,1,1
1065,381,2019,1,1
1065,381,2023,1,1
1065,381,2025,1,1
1068,370,2015,1,1
1068,370,2016,1,1
1068,370,2017,1,1
1068,370,2018,1,1
1068,370,2019,1,1
1068,370,2022,1,1
1068,370,2023,1,1
1068,370,2024,1,1
1071,370,2024,1,1
1075,370,2015,1,1
1075,370,2016,1,1
1075,370,2017,1,1
1075,370,2018,1,1
1075,370,2019,1,1
1075,370,2022,1,1
1075,370,2023,1,1
1075,370,2024,1,1
1076,370,2015,1,1
1076,370,2016,1,1
1076,370,2017,1,1
1076,370,2018,1,1
1076,370,2019,1,1
1076,370,2022,1,1
1076,370,2023,1,1
1076,370,2024,1,1
1079,370,2015,1,1
1079,370,2016,1,1
1079,370,2017,1,1
1079,370,2018,1,1
1079,370,2019,1,1
1079,370,2022,1,1
1079,370,2023,1,1
1079,370,2024,1,1
1081,370,2022,1,1
1081,370,2023,1,1
1082,370,2024,1,1
1083,370,2024,1,1
1085,306,2025,1,1
1086,306,2025,1,1
1087,306,2017,1,1
1087,306,2019,1,1
1087,306,2022,1,1
1087,306,2023,1,1
1087,306,2024,1,1
1087,306,2025,1,1
1087,312,2015,1,1
1087,312,2016,1,1
1088,306,2022,1,1
1089,-1,2015,1,1
1089,-1,2016,1,1
1089,306,2019,1,1
1090,306,2025,1,1
1090,370,2022,1,1
1090,370,2023,1,1
1090,370,2024,1,1
1091,-1,2015,1,1
1091,306,2022,1,1
1091,306,2023,1,1
1091,306,2024,1,1
1091,306,2025,1,1
1091,312,2016,1,1
1092,306,2024,1,1
1093,306,2022,1,1
1093,306,2023,1,1
1093,306,2024,1,1
1096,306,2017,1,1
1096,306,2019,1,1
1096,306,2022,1,1
1096,306,2023,1,1
1096,306,2024,1,1
1098,306,2022,1,1
1098,306,2023,1,1
1098,306,2024,1,1
1098,306,2025,1,1
1099,306,2022,1,1
1099,306,2023,1,1
1099,306,2024,1,1
1101,306,2022,1,1
1101,306,2023,1,1
1101,306,2024,1,1
1101,306,2025,1,1
1103,306,2025,1,1
1103,370,2023,1,1
1104,306,2019,1,1
1104,306,2023,1,1
1104,306,2024,1,1
1105,364,2015,1,1
1105,364,2016,1,1
1106,364,2015,1,1
1107,364,2015,1,1
1110,227,2015,1,1
1111,227,2015,1,1
1111,227,2016,1,1
1114,227,2015,1,1
1118,216,2015,3,1
1118,216,2016,3,1
1118,216,2017,3,1
1118,216,2018,3,1
1118,216,2019,3,1
1118,366,2022,3,1
1118,366,2023,3,1
1118,366,2024,3,1
1120,426,2025,1,1
1121,426,2025,3,1
1122,426,2025,1,1
1123,232,2022,3,1
1123,232,2023,3,1
1123,232,2025,1,1
1127,232,2022,3,1
1127,232,2023,3,1
1127,232,2025,3,1
1129,232,2023,3,1
1129,232,2024,3,1
1130,232,2023,3,1
1130,232,2024,1,1
1134,232,2022,3,1
1134,232,2023,3,1
1137,232,2024,3,1
1137,232,2025,3,1
1138,232,2024,3,1
1138,232,2025,3,1
1140,232,2024,1,1
1140,232,2025,1,1
1141,232,2022,3,1
1141,232,2023,3,1
1141,232,2025,3,1
1142,232,2024,3,1
1142,232,2025,3,1
1147,232,2024,3,1
1147,232,2025,3,1
1148,232,2023,3,1
1148,232,2024,3,1
1156,232,2024,3,1
1157,232,2022,3,1
1157,232,2023,3,1
1157,232,2025,3,1
1161,232,2024,3,1
1161,232,2025,3,1
1165,232,2023,3,1
1165,232,2024,3,1
1167,232,2022,3,1
1167,232,2023,3,1
1167,232,2025,3,1
1176,232,2024,3,1
1176,232,2025,3,1
1180,-1,2016,3,1
1180,-1,2018,3,1
1180,300,2022,3,1
1180,300,2024,3,1
1181,232,2016,1,1
1181,232,2018,3,1
1181,300,2022,3,1
1181,300,2023,3,1
